PSIS_REFYEAR_D_CODE,PSIS_PROVOFSTUDY_CODE,PSIS_PRGCODECIP6_D_CODE,PSIS_PCSCE_D_CODE,PSIS_GENDER_CODE,_COUNT_
2011,48,27.0501,86,,0
2011,48,27.0501,86,1,0
2011,48,27.0501,86,2,0
2011,59,,,,55
2011,59,,,1,25
2011,59,,,2,30
2011,59,,66,,25
2011,59,,66,1,10
2011,59,,66,2,15
2011,59,,76,,20
2011,59,,76,1,10
2011,59,,76,2,10
2011,59,,86,,10
2011,59,,86,1,5
2011,59,,86,2,5
2011,59,26.1102,,,0
2011,59,26.1102,,1,0
2011,59,26.1102,,2,0
2011,59,26.1102,66,,0
2011,59,26.1102,66,1,0
2011,59,26.1102,66,2,0
2011,59,26.1102,76,,0
2011,59,26.1102,76,1,0
2011,59,26.1102,76,2,0
2011,59,26.1102,86,,0
2011,59,26.1102,86,1,0
2011,59,26.1102,86,2,0
2011,59,27.0501,,,55
2011,59,27.0501,,1,25
2011,59,27.0501,,2,30
2011,59,27.0501,66,,25
2011,59,27.0501,66,1,10
2011,59,27.0501,66,2,15
2011,59,27.0501,76,,20
2011,59,27.0501,76,1,10
2011,59,27.0501,76,2,10
2011,59,27.0501,86,,10
2011,59,27.0501,86,1,5
2011,59,27.0501,86,2,5
2012,,,,,460
2012,,,,1,250
2012,,,,2,210
2012,,,66,,275
2012,,,66,1,150
2012,,,66,2,125
2012,,,76,,150
2012,,,76,1,80
2012,,,76,2,70
2012,,,86,,35
2012,,,86,1,20
2012,,,86,2,15
2012,,26.1102,,,20
2012,,26.1102,,1,10
2012,,26.1102,,2,10
2012,,26.1102,66,,0
2012,,26.1102,66,1,0
2012,,26.1102,66,2,0
2012,,26.1102,76,,15
2012,,26.1102,76,1,10
2012,,26.1102,76,2,5
2012,,26.1102,86,,5
2012,,26.1102,86,1,0
2012,,26.1102,86,2,5
2012,,27.0501,,,440
2012,,27.0501,,1,240
2012,,27.0501,,2,200
2012,,27.0501,66,,275
2012,,27.0501,66,1,150
2012,,27.0501,66,2,125
2012,,27.0501,76,,135
2012,,27.0501,76,1,70
2012,,27.0501,76,2,65
2012,,27.0501,86,,30
2012,,27.0501,86,1,20
2012,,27.0501,86,2,10
2012,10,,,,5
2012,10,,,1,0
2012,10,,,2,5
2012,10,,66,,0
2012,10,,66,1,0
2012,10,,66,2,0
2012,10,,76,,5
2012,10,,76,1,0
2012,10,,76,2,5
2012,10,,86,,0
2012,10,,86,1,0
2012,10,,86,2,0
2012,10,26.1102,,,0
2012,10,26.1102,,1,0
2012,10,26.1102,,2,0
2012,10,26.1102,66,,0
2012,10,26.1102,66,1,0
2012,10,26.1102,66,2,0
2012,10,26.1102,76,,0
2012,10,26.1102,76,1,0
2012,10,26.1102,76,2,0
2012,10,26.1102,86,,0
2012,10,26.1102,86,1,0
2012,10,26.1102,86,2,0
2012,10,27.0501,,,5
2012,10,27.0501,,1,0
2012,10,27.0501,,2,5
2012,10,27.0501,66,,0
2012,10,27.0501,66,1,0
2012,10,27.0501,66,2,0
2012,10,27.0501,76,,5
2012,10,27.0501,76,1,0
2012,10,27.0501,76,2,5
2012,10,27.0501,86,,0
2012,10,27.0501,86,1,0
2012,10,27.0501,86,2,0
2012,12,,,,10
2012,12,,,1,10
2012,12,,,2,0
2012,12,,66,,5
2012,12,,66,1,5
2012,12,,66,2,0
2012,12,,76,,0
2012,12,,76,1,0
2012,12,,76,2,0
2012,12,,86,,5
2012,12,,86,1,5
2012,12,,86,2,0
2012,12,26.1102,,,0
2012,12,26.1102,,1,0
2012,12,26.1102,,2,0
2012,12,26.1102,66,,0
2012,12,26.1102,66,1,0
2012,12,26.1102,66,2,0
2012,12,26.1102,76,,0
2012,12,26.1102,76,1,0
2012,12,26.1102,76,2,0
2012,12,26.1102,86,,0
2012,12,26.1102,86,1,0
2012,12,26.1102,86,2,0
2012,12,27.0501,,,10
2012,12,27.0501,,1,10
2012,12,27.0501,,2,0
2012,12,27.0501,66,,5
2012,12,27.0501,66,1,5
2012,12,27.0501,66,2,0
2012,12,27.0501,76,,0
2012,12,27.0501,76,1,0
2012,12,27.0501,76,2,0
2012,12,27.0501,86,,5
2012,12,27.0501,86,1,5
2012,12,27.0501,86,2,0
2012,13,,,,5
2012,13,,,1,0
2012,13,,,2,5
2012,13,,66,,0
2012,13,,66,1,0
2012,13,,66,2,0
2012,13,,76,,5
2012,13,,76,1,0
2012,13,,76,2,5
2012,13,,86,,0
2012,13,,86,1,0
2012,13,,86,2,0
2012,13,26.1102,,,0
2012,13,26.1102,,1,0
2012,13,26.1102,,2,0
2012,13,26.1102,66,,0
2012,13,26.1102,66,1,0
2012,13,26.1102,66,2,0
2012,13,26.1102,76,,0
2012,13,26.1102,76,1,0
2012,13,26.1102,76,2,0
2012,13,26.1102,86,,0
2012,13,26.1102,86,1,0
2012,13,26.1102,86,2,0
2012,13,27.0501,,,5
2012,13,27.0501,,1,0
2012,13,27.0501,,2,5
2012,13,27.0501,66,,0
2012,13,27.0501,66,1,0
2012,13,27.0501,66,2,0
2012,13,27.0501,76,,5
2012,13,27.0501,76,1,0
2012,13,27.0501,76,2,5
2012,13,27.0501,86,,0
2012,13,27.0501,86,1,0
2012,13,27.0501,86,2,0
2012,24,,,,40
2012,24,,,1,25
2012,24,,,2,15
2012,24,,66,,20
2012,24,,66,1,10
2012,24,,66,2,10
2012,24,,76,,20
2012,24,,76,1,15
2012,24,,76,2,5
2012,24,,86,,0
2012,24,,86,1,0
2012,24,,86,2,0
2012,24,26.1102,,,10
2012,24,26.1102,,1,5
2012,24,26.1102,,2,5
2012,24,26.1102,66,,0
2012,24,26.1102,66,1,0
2012,24,26.1102,66,2,0
2012,24,26.1102,76,,10
2012,24,26.1102,76,1,5
2012,24,26.1102,76,2,5
2012,24,26.1102,86,,0
2012,24,26.1102,86,1,0
2012,24,26.1102,86,2,0
2012,24,27.0501,,,30
2012,24,27.0501,,1,20
2012,24,27.0501,,2,10
2012,24,27.0501,66,,20
2012,24,27.0501,66,1,10
2012,24,27.0501,66,2,10
2012,24,27.0501,76,,10
2012,24,27.0501,76,1,10
2012,24,27.0501,76,2,0
2012,24,27.0501,86,,0
2012,24,27.0501,86,1,0
2012,24,27.0501,86,2,0
2012,35,,,,290
2012,35,,,1,150
2012,35,,,2,140
2012,35,,66,,185
2012,35,,66,1,100
2012,35,,66,2,85
2012,35,,76,,90
2012,35,,76,1,45
2012,35,,76,2,45
2012,35,,86,,15
2012,35,,86,1,5
2012,35,,86,2,10
2012,35,26.1102,,,10
2012,35,26.1102,,1,5
2012,35,26.1102,,2,5
2012,35,26.1102,66,,0
2012,35,26.1102,66,1,0
2012,35,26.1102,66,2,0
2012,35,26.1102,76,,5
2012,35,26.1102,76,1,5
2012,35,26.1102,76,2,0
2012,35,26.1102,86,,5
2012,35,26.1102,86,1,0
2012,35,26.1102,86,2,5
2012,35,27.0501,,,280
2012,35,27.0501,,1,145
2012,35,27.0501,,2,135
2012,35,27.0501,66,,185
2012,35,27.0501,66,1,100
2012,35,27.0501,66,2,85
2012,35,27.0501,76,,85
2012,35,27.0501,76,1,40
2012,35,27.0501,76,2,45
2012,35,27.0501,86,,10
2012,35,27.0501,86,1,5
2012,35,27.0501,86,2,5
2012,46,,,,20
2012,46,,,1,15
2012,46,,,2,5
2012,46,,66,,10
2012,46,,66,1,5
2012,46,,66,2,5
2012,46,,76,,5
2012,46,,76,1,5
2012,46,,76,2,0
2012,46,,86,,5
2012,46,,86,1,5
2012,46,,86,2,0
2012,46,26.1102,,,0
2012,46,26.1102,,1,0
2012,46,26.1102,,2,0
2012,46,26.1102,66,,0
2012,46,26.1102,66,1,0
2012,46,26.1102,66,2,0
2012,46,26.1102,76,,0
2012,46,26.1102,76,1,0
2012,46,26.1102,76,2,0
2012,46,26.1102,86,,0
2012,46,26.1102,86,1,0
2012,46,26.1102,86,2,0
2012,46,27.0501,,,20
2012,46,27.0501,,1,15
2012,46,27.0501,,2,5
2012,46,27.0501,66,,10
2012,46,27.0501,66,1,5
2012,46,27.0501,66,2,5
2012,46,27.0501,76,,5
2012,46,27.0501,76,1,5
2012,46,27.0501,76,2,0
2012,46,27.0501,86,,5
2012,46,27.0501,86,1,5
2012,46,27.0501,86,2,0
2012,47,,,,5
2012,47,,,1,5
2012,47,,,2,0
2012,47,,66,,5
2012,47,,66,1,5
2012,47,,66,2,0
2012,47,,76,,0
2012,47,,76,1,0
2012,47,,76,2,0
2012,47,,86,,0
2012,47,,86,1,0
2012,47,,86,2,0
2012,47,26.1102,,,0
2012,47,26.1102,,1,0
2012,47,26.1102,,2,0
2012,47,26.1102,66,,0
2012,47,26.1102,66,1,0
2012,47,26.1102,66,2,0
2012,47,26.1102,76,,0
2012,47,26.1102,76,1,0
2012,47,26.1102,76,2,0
2012,47,26.1102,86,,0
2012,47,26.1102,86,1,0
2012,47,26.1102,86,2,0
2012,47,27.0501,,,5
2012,47,27.0501,,1,5
2012,47,27.0501,,2,0
2012,47,27.0501,66,,5
2012,47,27.0501,66,1,5
2012,47,27.0501,66,2,0
2012,47,27.0501,76,,0
2012,47,27.0501,76,1,0
2012,47,27.0501,76,2,0
2012,47,27.0501,86,,0
2012,47,27.0501,86,1,0
2012,47,27.0501,86,2,0
2012,48,,,,15
2012,48,,,1,5
2012,48,,,2,10
2012,48,,66,,15
2012,48,,66,1,5
2012,48,,66,2,10
2012,48,,76,,0
2012,48,,76,1,0
2012,48,,76,2,0
2012,48,,86,,0
2012,48,,86,1,0
2012,48,,86,2,0
2012,48,26.1102,,,0
2012,48,26.1102,,1,0
2012,48,26.1102,,2,0
2012,48,26.1102,66,,0
2012,48,26.1102,66,1,0
2012,48,26.1102,66,2,0
2012,48,26.1102,76,,0
2012,48,26.1102,76,1,0
2012,48,26.1102,76,2,0
2012,48,26.1102,86,,0
2012,48,26.1102,86,1,0
2012,48,26.1102,86,2,0
2012,48,27.0501,,,15
2012,48,27.0501,,1,5
2012,48,27.0501,,2,10
2012,48,27.0501,66,,15
2012,48,27.0501,66,1,5
2012,48,27.0501,66,2,10
2012,48,27.0501,76,,0
2012,48,27.0501,76,1,0
2012,48,27.0501,76,2,0
2012,48,27.0501,86,,0
2012,48,27.0501,86,1,0
2012,48,27.0501,86,2,0
2012,59,,,,70
2012,59,,,1,40
2012,59,,,2,30
2012,59,,66,,35
2012,59,,66,1,20
2012,59,,66,2,15
2012,59,,76,,25
2012,59,,76,1,15
2012,59,,76,2,10
2012,59,,86,,10
2012,59,,86,1,5
2012,59,,86,2,5
2012,59,26.1102,,,0
2012,59,26.1102,,1,0
2012,59,26.1102,,2,0
2012,59,26.1102,66,,0
2012,59,26.1102,66,1,0
2012,59,26.1102,66,2,0
2012,59,26.1102,76,,0
2012,59,26.1102,76,1,0
2012,59,26.1102,76,2,0
2012,59,26.1102,86,,0
2012,59,26.1102,86,1,0
2012,59,26.1102,86,2,0
2012,59,27.0501,,,70
2012,59,27.0501,,1,40
2012,59,27.0501,,2,30
2012,59,27.0501,66,,35
2012,59,27.0501,66,1,20
2012,59,27.0501,66,2,15
2012,59,27.0501,76,,25
2012,59,27.0501,76,1,15
2012,59,27.0501,76,2,10
2012,59,27.0501,86,,10
2012,59,27.0501,86,1,5
2012,59,27.0501,86,2,5
2013,,,,,555
2013,,,,1,290
2013,,,,2,265
2013,,,66,,345
2013,,,66,1,185
2013,,,66,2,160
2013,,,76,,185
2013,,,76,1,90
2013,,,76,2,95
2013,,,86,,25
2013,,,86,1,15
2013,,,86,2,10
2013,,26.1102,,,20
2013,,26.1102,,1,5
2013,,26.1102,,2,15
2013,,26.1102,66,,0
2013,,26.1102,66,1,0
2013,,26.1102,66,2,0
2013,,26.1102,76,,15
2013,,26.1102,76,1,5
2013,,26.1102,76,2,10
2013,,26.1102,86,,5
2013,,26.1102,86,1,0
2013,,26.1102,86,2,5
2013,,27.0501,,,535
2013,,27.0501,,1,285
2013,,27.0501,,2,250
2013,,27.0501,66,,345
2013,,27.0501,66,1,185
2013,,27.0501,66,2,160
2013,,27.0501,76,,170
2013,,27.0501,76,1,85
2013,,27.0501,76,2,85
2013,,27.0501,86,,20
2013,,27.0501,86,1,15
2013,,27.0501,86,2,5
2013,10,,,,10
2013,10,,,1,5
2013,10,,,2,5
2013,10,,66,,5
2013,10,,66,1,0
2013,10,,66,2,5
2013,10,,76,,5
2013,10,,76,1,5
2013,10,,76,2,0
2013,10,,86,,0
2013,10,,86,1,0
2013,10,,86,2,0
2013,10,26.1102,,,0
2013,10,26.1102,,1,0
2013,10,26.1102,,2,0
2013,10,26.1102,66,,0
2013,10,26.1102,66,1,0
2013,10,26.1102,66,2,0
2013,10,26.1102,76,,0
2013,10,26.1102,76,1,0
2013,10,26.1102,76,2,0
2013,10,26.1102,86,,0
2013,10,26.1102,86,1,0
2013,10,26.1102,86,2,0
2013,10,27.0501,,,10
2013,10,27.0501,,1,5
2013,10,27.0501,,2,5
2013,10,27.0501,66,,5
2013,10,27.0501,66,1,0
2013,10,27.0501,66,2,5
2013,10,27.0501,76,,5
2013,10,27.0501,76,1,5
2013,10,27.0501,76,2,0
2013,10,27.0501,86,,0
2013,10,27.0501,86,1,0
2013,10,27.0501,86,2,0
2013,12,,,,15
2013,12,,,1,10
2013,12,,,2,5
2013,12,,66,,10
2013,12,,66,1,5
2013,12,,66,2,5
2013,12,,76,,5
2013,12,,76,1,5
2013,12,,76,2,0
2013,12,,86,,0
2013,12,,86,1,0
2013,12,,86,2,0
2013,12,26.1102,,,0
2013,12,26.1102,,1,0
2013,12,26.1102,,2,0
2013,12,26.1102,66,,0
2013,12,26.1102,66,1,0
2013,12,26.1102,66,2,0
2013,12,26.1102,76,,0
2013,12,26.1102,76,1,0
2013,12,26.1102,76,2,0
2013,12,26.1102,86,,0
2013,12,26.1102,86,1,0
2013,12,26.1102,86,2,0
2013,12,27.0501,,,15
2013,12,27.0501,,1,10
2013,12,27.0501,,2,5
2013,12,27.0501,66,,10
2013,12,27.0501,66,1,5
2013,12,27.0501,66,2,5
2013,12,27.0501,76,,5
2013,12,27.0501,76,1,5
2013,12,27.0501,76,2,0
2013,12,27.0501,86,,0
2013,12,27.0501,86,1,0
2013,12,27.0501,86,2,0
2013,13,,,,0
2013,13,,,1,0
2013,13,,,2,0
2013,13,,66,,0
2013,13,,66,1,0
2013,13,,66,2,0
2013,13,,76,,0
2013,13,,76,1,0
2013,13,,76,2,0
2013,13,,86,,0
2013,13,,86,1,0
2013,13,,86,2,0
2013,13,26.1102,,,0
2013,13,26.1102,,1,0
2013,13,26.1102,,2,0
2013,13,26.1102,66,,0
2013,13,26.1102,66,1,0
2013,13,26.1102,66,2,0
2013,13,26.1102,76,,0
2013,13,26.1102,76,1,0
2013,13,26.1102,76,2,0
2013,13,26.1102,86,,0
2013,13,26.1102,86,1,0
2013,13,26.1102,86,2,0
2013,13,27.0501,,,0
2013,13,27.0501,,1,0
2013,13,27.0501,,2,0
2013,13,27.0501,66,,0
2013,13,27.0501,66,1,0
2013,13,27.0501,66,2,0
2013,13,27.0501,76,,0
2013,13,27.0501,76,1,0
2013,13,27.0501,76,2,0
2013,13,27.0501,86,,0
2013,13,27.0501,86,1,0
2013,13,27.0501,86,2,0
2013,24,,,,45
2013,24,,,1,25
2013,24,,,2,20
2013,24,,66,,15
2013,24,,66,1,10
2013,24,,66,2,5
2013,24,,76,,30
2013,24,,76,1,15
2013,24,,76,2,15
2013,24,,86,,0
2013,24,,86,1,0
2013,24,,86,2,0
2013,24,26.1102,,,10
2013,24,26.1102,,1,5
2013,24,26.1102,,2,5
2013,24,26.1102,66,,0
2013,24,26.1102,66,1,0
2013,24,26.1102,66,2,0
2013,24,26.1102,76,,10
2013,24,26.1102,76,1,5
2013,24,26.1102,76,2,5
2013,24,26.1102,86,,0
2013,24,26.1102,86,1,0
2013,24,26.1102,86,2,0
2013,24,27.0501,,,35
2013,24,27.0501,,1,20
2013,24,27.0501,,2,15
2013,24,27.0501,66,,15
2013,24,27.0501,66,1,10
2013,24,27.0501,66,2,5
2013,24,27.0501,76,,20
2013,24,27.0501,76,1,10
2013,24,27.0501,76,2,10
2013,24,27.0501,86,,0
2013,24,27.0501,86,1,0
2013,24,27.0501,86,2,0
2013,35,,,,365
2013,35,,,1,195
2013,35,,,2,170
2013,35,,66,,235
2013,35,,66,1,130
2013,35,,66,2,105
2013,35,,76,,110
2013,35,,76,1,50
2013,35,,76,2,60
2013,35,,86,,20
2013,35,,86,1,15
2013,35,,86,2,5
2013,35,26.1102,,,5
2013,35,26.1102,,1,0
2013,35,26.1102,,2,5
2013,35,26.1102,66,,0
2013,35,26.1102,66,1,0
2013,35,26.1102,66,2,0
2013,35,26.1102,76,,5
2013,35,26.1102,76,1,0
2013,35,26.1102,76,2,0
2013,35,26.1102,86,,5
2013,35,26.1102,86,1,0
2013,35,26.1102,86,2,5
2013,35,27.0501,,,360
2013,35,27.0501,,1,195
2013,35,27.0501,,2,165
2013,35,27.0501,66,,235
2013,35,27.0501,66,1,130
2013,35,27.0501,66,2,105
2013,35,27.0501,76,,110
2013,35,27.0501,76,1,50
2013,35,27.0501,76,2,60
2013,35,27.0501,86,,15
2013,35,27.0501,86,1,15
2013,35,27.0501,86,2,0
2013,46,,,,10
2013,46,,,1,5
2013,46,,,2,5
2013,46,,66,,5
2013,46,,66,1,0
2013,46,,66,2,5
2013,46,,76,,5
2013,46,,76,1,5
2013,46,,76,2,0
2013,46,,86,,0
2013,46,,86,1,0
2013,46,,86,2,0
2013,46,26.1102,,,0
2013,46,26.1102,,1,0
2013,46,26.1102,,2,0
2013,46,26.1102,66,,0
2013,46,26.1102,66,1,0
2013,46,26.1102,66,2,0
2013,46,26.1102,76,,0
2013,46,26.1102,76,1,0
2013,46,26.1102,76,2,0
2013,46,26.1102,86,,0
2013,46,26.1102,86,1,0
2013,46,26.1102,86,2,0
2013,46,27.0501,,,10
2013,46,27.0501,,1,5
2013,46,27.0501,,2,5
2013,46,27.0501,66,,5
2013,46,27.0501,66,1,0
2013,46,27.0501,66,2,5
2013,46,27.0501,76,,5
2013,46,27.0501,76,1,5
2013,46,27.0501,76,2,0
2013,46,27.0501,86,,0
2013,46,27.0501,86,1,0
2013,46,27.0501,86,2,0
2013,47,,,,10
2013,47,,,1,5
2013,47,,,2,5
2013,47,,66,,5
2013,47,,66,1,5
2013,47,,66,2,0
2013,47,,76,,5
2013,47,,76,1,0
2013,47,,76,2,5
2013,47,,86,,0
2013,47,,86,1,0
2013,47,,86,2,0
2013,47,26.1102,,,5
2013,47,26.1102,,1,0
2013,47,26.1102,,2,5
2013,47,26.1102,66,,0
2013,47,26.1102,66,1,0
2013,47,26.1102,66,2,0
2013,47,26.1102,76,,5
2013,47,26.1102,76,1,0
2013,47,26.1102,76,2,5
2013,47,26.1102,86,,0
2013,47,26.1102,86,1,0
2013,47,26.1102,86,2,0
2013,47,27.0501,,,5
2013,47,27.0501,,1,5
2013,47,27.0501,,2,0
2013,47,27.0501,66,,5
2013,47,27.0501,66,1,5
2013,47,27.0501,66,2,0
2013,47,27.0501,76,,0
2013,47,27.0501,76,1,0
2013,47,27.0501,76,2,0
2013,47,27.0501,86,,0
2013,47,27.0501,86,1,0
2013,47,27.0501,86,2,0
2013,48,,,,15
2013,48,,,1,5
2013,48,,,2,10
2013,48,,66,,15
2013,48,,66,1,5
2013,48,,66,2,10
2013,48,,76,,0
2013,48,,76,1,0
2013,48,,76,2,0
2013,48,,86,,0
2013,48,,86,1,0
2013,48,,86,2,0
2013,48,26.1102,,,0
2013,48,26.1102,,1,0
2013,48,26.1102,,2,0
2013,48,26.1102,66,,0
2013,48,26.1102,66,1,0
2013,48,26.1102,66,2,0
2013,48,26.1102,76,,0
2013,48,26.1102,76,1,0
2013,48,26.1102,76,2,0
2013,48,26.1102,86,,0
2013,48,26.1102,86,1,0
2013,48,26.1102,86,2,0
2013,48,27.0501,,,15
2013,48,27.0501,,1,5
2013,48,27.0501,,2,10
2013,48,27.0501,66,,15
2013,48,27.0501,66,1,5
2013,48,27.0501,66,2,10
2013,48,27.0501,76,,0
2013,48,27.0501,76,1,0
2013,48,27.0501,76,2,0
2013,48,27.0501,86,,0
2013,48,27.0501,86,1,0
2013,48,27.0501,86,2,0
2013,59,,,,85
2013,59,,,1,40
2013,59,,,2,45
2013,59,,66,,55
2013,59,,66,1,30
2013,59,,66,2,25
2013,59,,76,,25
2013,59,,76,1,10
2013,59,,76,2,15
2013,59,,86,,5
2013,59,,86,1,0
2013,59,,86,2,5
2013,59,26.1102,,,0
2013,59,26.1102,,1,0
2013,59,26.1102,,2,0
2013,59,26.1102,66,,0
2013,59,26.1102,66,1,0
2013,59,26.1102,66,2,0
2013,59,26.1102,76,,0
2013,59,26.1102,76,1,0
2013,59,26.1102,76,2,0
2013,59,26.1102,86,,0
2013,59,26.1102,86,1,0
2013,59,26.1102,86,2,0
2013,59,27.0501,,,85
2013,59,27.0501,,1,40
2013,59,27.0501,,2,45
2013,59,27.0501,66,,55
2013,59,27.0501,66,1,30
2013,59,27.0501,66,2,25
2013,59,27.0501,76,,25
2013,59,27.0501,76,1,10
2013,59,27.0501,76,2,15
2013,59,27.0501,86,,5
2013,59,27.0501,86,1,0
2013,59,27.0501,86,2,5
2014,,,,,570
2014,,,,1,295
2014,,,,2,275
2014,,,66,,375
2014,,,66,1,195
2014,,,66,2,180
2014,,,76,,150
2014,,,76,1,75
2014,,,76,2,75
2014,,,86,,45
2014,,,86,1,25
2014,,,86,2,20
2014,,26.1102,,,20
2014,,26.1102,,1,10
2014,,26.1102,,2,10
2014,,26.1102,66,,0
2014,,26.1102,66,1,0
2014,,26.1102,66,2,0
2014,,26.1102,76,,15
2014,,26.1102,76,1,5
2014,,26.1102,76,2,10
2014,,26.1102,86,,5
2014,,26.1102,86,1,5
2014,,26.1102,86,2,0
2014,,27.0501,,,550
2014,,27.0501,,1,285
2014,,27.0501,,2,265
2014,,27.0501,66,,375
2014,,27.0501,66,1,195
2014,,27.0501,66,2,180
2014,,27.0501,76,,135
2014,,27.0501,76,1,70
2014,,27.0501,76,2,65
2014,,27.0501,86,,40
2014,,27.0501,86,1,20
2014,,27.0501,86,2,20
2014,10,,,,10
2014,10,,,1,5
2014,10,,,2,5
2014,10,,66,,5
2014,10,,66,1,5
2014,10,,66,2,0
2014,10,,76,,0
2014,10,,76,1,0
2014,10,,76,2,0
2014,10,,86,,5
2014,10,,86,1,0
2014,10,,86,2,5
2014,10,26.1102,,,0
2014,10,26.1102,,1,0
2014,10,26.1102,,2,0
2014,10,26.1102,66,,0
2014,10,26.1102,66,1,0
2014,10,26.1102,66,2,0
2014,10,26.1102,76,,0
2014,10,26.1102,76,1,0
2014,10,26.1102,76,2,0
2014,10,26.1102,86,,0
2014,10,26.1102,86,1,0
2014,10,26.1102,86,2,0
2014,10,27.0501,,,10
2014,10,27.0501,,1,5
2014,10,27.0501,,2,5
2014,10,27.0501,66,,5
2014,10,27.0501,66,1,5
2014,10,27.0501,66,2,0
2014,10,27.0501,76,,0
2014,10,27.0501,76,1,0
2014,10,27.0501,76,2,0
2014,10,27.0501,86,,5
2014,10,27.0501,86,1,0
2014,10,27.0501,86,2,5
2014,12,,,,15
2014,12,,,1,5
2014,12,,,2,10
2014,12,,66,,10
2014,12,,66,1,5
2014,12,,66,2,5
2014,12,,76,,5
2014,12,,76,1,0
2014,12,,76,2,5
2014,12,,86,,0
2014,12,,86,1,0
2014,12,,86,2,0
2014,12,26.1102,,,0
2014,12,26.1102,,1,0
2014,12,26.1102,,2,0
2014,12,26.1102,66,,0
2014,12,26.1102,66,1,0
2014,12,26.1102,66,2,0
2014,12,26.1102,76,,0
2014,12,26.1102,76,1,0
2014,12,26.1102,76,2,0
2014,12,26.1102,86,,0
2014,12,26.1102,86,1,0
2014,12,26.1102,86,2,0
2014,12,27.0501,,,15
2014,12,27.0501,,1,5
2014,12,27.0501,,2,10
2014,12,27.0501,66,,10
2014,12,27.0501,66,1,5
2014,12,27.0501,66,2,5
2014,12,27.0501,76,,5
2014,12,27.0501,76,1,0
2014,12,27.0501,76,2,5
2014,12,27.0501,86,,0
2014,12,27.0501,86,1,0
2014,12,27.0501,86,2,0
2014,13,,,,0
2014,13,,,1,0
2014,13,,,2,0
2014,13,,66,,0
2014,13,,66,1,0
2014,13,,66,2,0
2014,13,,76,,0
2014,13,,76,1,0
2014,13,,76,2,0
2014,13,,86,,0
2014,13,,86,1,0
2014,13,,86,2,0
2014,13,26.1102,,,0
2014,13,26.1102,,1,0
2014,13,26.1102,,2,0
2014,13,26.1102,66,,0
2014,13,26.1102,66,1,0
2014,13,26.1102,66,2,0
2014,13,26.1102,76,,0
2014,13,26.1102,76,1,0
2014,13,26.1102,76,2,0
2014,13,26.1102,86,,0
2014,13,26.1102,86,1,0
2014,13,26.1102,86,2,0
2014,13,27.0501,,,0
2014,13,27.0501,,1,0
2014,13,27.0501,,2,0
2014,13,27.0501,66,,0
2014,13,27.0501,66,1,0
2014,13,27.0501,66,2,0
2014,13,27.0501,76,,0
2014,13,27.0501,76,1,0
2014,13,27.0501,76,2,0
2014,13,27.0501,86,,0
2014,13,27.0501,86,1,0
2014,13,27.0501,86,2,0
2014,24,,,,45
2014,24,,,1,25
2014,24,,,2,20
2014,24,,66,,20
2014,24,,66,1,15
2014,24,,66,2,5
2014,24,,76,,25
2014,24,,76,1,10
2014,24,,76,2,15
2014,24,,86,,0
2014,24,,86,1,0
2014,24,,86,2,0
2014,24,26.1102,,,10
2014,24,26.1102,,1,5
2014,24,26.1102,,2,5
2014,24,26.1102,66,,0
2014,24,26.1102,66,1,0
2014,24,26.1102,66,2,0
2014,24,26.1102,76,,10
2014,24,26.1102,76,1,5
2014,24,26.1102,76,2,5
2014,24,26.1102,86,,0
2014,24,26.1102,86,1,0
2014,24,26.1102,86,2,0
2014,24,27.0501,,,35
2014,24,27.0501,,1,20
2014,24,27.0501,,2,15
2014,24,27.0501,66,,20
2014,24,27.0501,66,1,15
2014,24,27.0501,66,2,5
2014,24,27.0501,76,,15
2014,24,27.0501,76,1,5
2014,24,27.0501,76,2,10
2014,24,27.0501,86,,0
2014,24,27.0501,86,1,0
2014,24,27.0501,86,2,0
2014,35,,,,365
2014,35,,,1,195
2014,35,,,2,170
2014,35,,66,,240
2014,35,,66,1,130
2014,35,,66,2,110
2014,35,,76,,95
2014,35,,76,1,50
2014,35,,76,2,45
2014,35,,86,,30
2014,35,,86,1,15
2014,35,,86,2,15
2014,35,26.1102,,,5
2014,35,26.1102,,1,0
2014,35,26.1102,,2,5
2014,35,26.1102,66,,0
2014,35,26.1102,66,1,0
2014,35,26.1102,66,2,0
2014,35,26.1102,76,,5
2014,35,26.1102,76,1,0
2014,35,26.1102,76,2,5
2014,35,26.1102,86,,0
2014,35,26.1102,86,1,0
2014,35,26.1102,86,2,0
2014,35,27.0501,,,360
2014,35,27.0501,,1,195
2014,35,27.0501,,2,165
2014,35,27.0501,66,,240
2014,35,27.0501,66,1,130
2014,35,27.0501,66,2,110
2014,35,27.0501,76,,90
2014,35,27.0501,76,1,50
2014,35,27.0501,76,2,40
2014,35,27.0501,86,,30
2014,35,27.0501,86,1,15
2014,35,27.0501,86,2,15
2014,46,,,,15
2014,46,,,1,5
2014,46,,,2,10
2014,46,,66,,5
2014,46,,66,1,0
2014,46,,66,2,5
2014,46,,76,,10
2014,46,,76,1,5
2014,46,,76,2,5
2014,46,,86,,0
2014,46,,86,1,0
2014,46,,86,2,0
2014,46,26.1102,,,0
2014,46,26.1102,,1,0
2014,46,26.1102,,2,0
2014,46,26.1102,66,,0
2014,46,26.1102,66,1,0
2014,46,26.1102,66,2,0
2014,46,26.1102,76,,0
2014,46,26.1102,76,1,0
2014,46,26.1102,76,2,0
