PSIS_REFYEAR_D_CODE,PSIS_PROVOFSTUDY_CODE,PSIS_PRGCODECIP6_D_CODE,PSIS_PCSCE_D_CODE,PSIS_GENDER_CODE,_COUNT_
2008,59,27.9999,86,,0
2008,59,27.9999,86,1,0
2008,59,27.9999,86,2,0
2009,,,,,200
2009,,,,1,110
2009,,,,2,90
2009,,,66,,110
2009,,,66,1,60
2009,,,66,2,50
2009,,,76,,75
2009,,,76,1,35
2009,,,76,2,40
2009,,,86,,15
2009,,,86,1,15
2009,,,86,2,0
2009,,26.1102,,,5
2009,,26.1102,,1,0
2009,,26.1102,,2,5
2009,,26.1102,66,,0
2009,,26.1102,66,1,0
2009,,26.1102,66,2,0
2009,,26.1102,76,,5
2009,,26.1102,76,1,0
2009,,26.1102,76,2,5
2009,,26.1102,86,,0
2009,,26.1102,86,1,0
2009,,26.1102,86,2,0
2009,,27.0501,,,160
2009,,27.0501,,1,85
2009,,27.0501,,2,75
2009,,27.0501,66,,105
2009,,27.0501,66,1,55
2009,,27.0501,66,2,50
2009,,27.0501,76,,45
2009,,27.0501,76,1,20
2009,,27.0501,76,2,25
2009,,27.0501,86,,10
2009,,27.0501,86,1,10
2009,,27.0501,86,2,0
2009,,27.0502,,,35
2009,,27.0502,,1,25
2009,,27.0502,,2,10
2009,,27.0502,66,,5
2009,,27.0502,66,1,5
2009,,27.0502,66,2,0
2009,,27.0502,76,,25
2009,,27.0502,76,1,15
2009,,27.0502,76,2,10
2009,,27.0502,86,,5
2009,,27.0502,86,1,5
2009,,27.0502,86,2,0
2009,,27.9999,,,0
2009,,27.9999,,1,0
2009,,27.9999,,2,0
2009,,27.9999,66,,0
2009,,27.9999,66,1,0
2009,,27.9999,66,2,0
2009,,27.9999,76,,0
2009,,27.9999,76,1,0
2009,,27.9999,76,2,0
2009,,27.9999,86,,0
2009,,27.9999,86,1,0
2009,,27.9999,86,2,0
2009,10,,,,5
2009,10,,,1,5
2009,10,,,2,0
2009,10,,66,,5
2009,10,,66,1,5
2009,10,,66,2,0
2009,10,,76,,0
2009,10,,76,1,0
2009,10,,76,2,0
2009,10,,86,,0
2009,10,,86,1,0
2009,10,,86,2,0
2009,10,26.1102,,,0
2009,10,26.1102,,1,0
2009,10,26.1102,,2,0
2009,10,26.1102,66,,0
2009,10,26.1102,66,1,0
2009,10,26.1102,66,2,0
2009,10,26.1102,76,,0
2009,10,26.1102,76,1,0
2009,10,26.1102,76,2,0
2009,10,26.1102,86,,0
2009,10,26.1102,86,1,0
2009,10,26.1102,86,2,0
2009,10,27.0501,,,5
2009,10,27.0501,,1,5
2009,10,27.0501,,2,0
2009,10,27.0501,66,,5
2009,10,27.0501,66,1,5
2009,10,27.0501,66,2,0
2009,10,27.0501,76,,0
2009,10,27.0501,76,1,0
2009,10,27.0501,76,2,0
2009,10,27.0501,86,,0
2009,10,27.0501,86,1,0
2009,10,27.0501,86,2,0
2009,10,27.0502,,,0
2009,10,27.0502,,1,0
2009,10,27.0502,,2,0
2009,10,27.0502,66,,0
2009,10,27.0502,66,1,0
2009,10,27.0502,66,2,0
2009,10,27.0502,76,,0
2009,10,27.0502,76,1,0
2009,10,27.0502,76,2,0
2009,10,27.0502,86,,0
2009,10,27.0502,86,1,0
2009,10,27.0502,86,2,0
2009,10,27.9999,,,0
2009,10,27.9999,,1,0
2009,10,27.9999,,2,0
2009,10,27.9999,66,,0
2009,10,27.9999,66,1,0
2009,10,27.9999,66,2,0
2009,10,27.9999,76,,0
2009,10,27.9999,76,1,0
2009,10,27.9999,76,2,0
2009,10,27.9999,86,,0
2009,10,27.9999,86,1,0
2009,10,27.9999,86,2,0
2009,12,,,,5
2009,12,,,1,0
2009,12,,,2,5
2009,12,,66,,0
2009,12,,66,1,0
2009,12,,66,2,0
2009,12,,76,,5
2009,12,,76,1,0
2009,12,,76,2,5
2009,12,,86,,0
2009,12,,86,1,0
2009,12,,86,2,0
2009,12,26.1102,,,0
2009,12,26.1102,,1,0
2009,12,26.1102,,2,0
2009,12,26.1102,66,,0
2009,12,26.1102,66,1,0
2009,12,26.1102,66,2,0
2009,12,26.1102,76,,0
2009,12,26.1102,76,1,0
2009,12,26.1102,76,2,0
2009,12,26.1102,86,,0
2009,12,26.1102,86,1,0
2009,12,26.1102,86,2,0
2009,12,27.0501,,,5
2009,12,27.0501,,1,0
2009,12,27.0501,,2,5
2009,12,27.0501,66,,0
2009,12,27.0501,66,1,0
2009,12,27.0501,66,2,0
2009,12,27.0501,76,,5
2009,12,27.0501,76,1,0
2009,12,27.0501,76,2,5
2009,12,27.0501,86,,0
2009,12,27.0501,86,1,0
2009,12,27.0501,86,2,0
2009,12,27.0502,,,0
2009,12,27.0502,,1,0
2009,12,27.0502,,2,0
2009,12,27.0502,66,,0
2009,12,27.0502,66,1,0
2009,12,27.0502,66,2,0
2009,12,27.0502,76,,0
2009,12,27.0502,76,1,0
2009,12,27.0502,76,2,0
2009,12,27.0502,86,,0
2009,12,27.0502,86,1,0
2009,12,27.0502,86,2,0
2009,12,27.9999,,,0
2009,12,27.9999,,1,0
2009,12,27.9999,,2,0
2009,12,27.9999,66,,0
2009,12,27.9999,66,1,0
2009,12,27.9999,66,2,0
2009,12,27.9999,76,,0
2009,12,27.9999,76,1,0
2009,12,27.9999,76,2,0
2009,12,27.9999,86,,0
2009,12,27.9999,86,1,0
2009,12,27.9999,86,2,0
2009,13,,,,0
2009,13,,,1,0
2009,13,,,2,0
2009,13,,66,,0
2009,13,,66,1,0
2009,13,,66,2,0
2009,13,,76,,0
2009,13,,76,1,0
2009,13,,76,2,0
2009,13,,86,,0
2009,13,,86,1,0
2009,13,,86,2,0
2009,13,26.1102,,,0
2009,13,26.1102,,1,0
2009,13,26.1102,,2,0
2009,13,26.1102,66,,0
2009,13,26.1102,66,1,0
2009,13,26.1102,66,2,0
2009,13,26.1102,76,,0
2009,13,26.1102,76,1,0
2009,13,26.1102,76,2,0
2009,13,26.1102,86,,0
2009,13,26.1102,86,1,0
2009,13,26.1102,86,2,0
2009,13,27.0501,,,0
2009,13,27.0501,,1,0
2009,13,27.0501,,2,0
2009,13,27.0501,66,,0
2009,13,27.0501,66,1,0
2009,13,27.0501,66,2,0
2009,13,27.0501,76,,0
2009,13,27.0501,76,1,0
2009,13,27.0501,76,2,0
2009,13,27.0501,86,,0
2009,13,27.0501,86,1,0
2009,13,27.0501,86,2,0
2009,13,27.0502,,,0
2009,13,27.0502,,1,0
2009,13,27.0502,,2,0
2009,13,27.0502,66,,0
2009,13,27.0502,66,1,0
2009,13,27.0502,66,2,0
2009,13,27.0502,76,,0
2009,13,27.0502,76,1,0
2009,13,27.0502,76,2,0
2009,13,27.0502,86,,0
2009,13,27.0502,86,1,0
2009,13,27.0502,86,2,0
2009,13,27.9999,,,0
2009,13,27.9999,,1,0
2009,13,27.9999,,2,0
2009,13,27.9999,66,,0
2009,13,27.9999,66,1,0
2009,13,27.9999,66,2,0
2009,13,27.9999,76,,0
2009,13,27.9999,76,1,0
2009,13,27.9999,76,2,0
2009,13,27.9999,86,,0
2009,13,27.9999,86,1,0
2009,13,27.9999,86,2,0
2009,24,,,,55
2009,24,,,1,30
2009,24,,,2,25
2009,24,,66,,35
2009,24,,66,1,20
2009,24,,66,2,15
2009,24,,76,,20
2009,24,,76,1,10
2009,24,,76,2,10
2009,24,,86,,0
2009,24,,86,1,0
2009,24,,86,2,0
2009,24,26.1102,,,5
2009,24,26.1102,,1,0
2009,24,26.1102,,2,5
2009,24,26.1102,66,,0
2009,24,26.1102,66,1,0
2009,24,26.1102,66,2,0
2009,24,26.1102,76,,5
2009,24,26.1102,76,1,0
2009,24,26.1102,76,2,5
2009,24,26.1102,86,,0
2009,24,26.1102,86,1,0
2009,24,26.1102,86,2,0
2009,24,27.0501,,,45
2009,24,27.0501,,1,25
2009,24,27.0501,,2,20
2009,24,27.0501,66,,30
2009,24,27.0501,66,1,15
2009,24,27.0501,66,2,15
2009,24,27.0501,76,,15
2009,24,27.0501,76,1,10
2009,24,27.0501,76,2,5
2009,24,27.0501,86,,0
2009,24,27.0501,86,1,0
2009,24,27.0501,86,2,0
2009,24,27.0502,,,5
2009,24,27.0502,,1,5
2009,24,27.0502,,2,0
2009,24,27.0502,66,,5
2009,24,27.0502,66,1,5
2009,24,27.0502,66,2,0
2009,24,27.0502,76,,0
2009,24,27.0502,76,1,0
2009,24,27.0502,76,2,0
2009,24,27.0502,86,,0
2009,24,27.0502,86,1,0
2009,24,27.0502,86,2,0
2009,24,27.9999,,,0
2009,24,27.9999,,1,0
2009,24,27.9999,,2,0
2009,24,27.9999,66,,0
2009,24,27.9999,66,1,0
2009,24,27.9999,66,2,0
2009,24,27.9999,76,,0
2009,24,27.9999,76,1,0
2009,24,27.9999,76,2,0
2009,24,27.9999,86,,0
2009,24,27.9999,86,1,0
2009,24,27.9999,86,2,0
2009,35,,,,0
2009,35,,,1,0
2009,35,,,2,0
2009,35,,66,,0
2009,35,,66,1,0
2009,35,,66,2,0
2009,35,,76,,0
2009,35,,76,1,0
2009,35,,76,2,0
2009,35,,86,,0
2009,35,,86,1,0
2009,35,,86,2,0
2009,35,26.1102,,,0
2009,35,26.1102,,1,0
2009,35,26.1102,,2,0
2009,35,26.1102,66,,0
2009,35,26.1102,66,1,0
2009,35,26.1102,66,2,0
2009,35,26.1102,76,,0
2009,35,26.1102,76,1,0
2009,35,26.1102,76,2,0
2009,35,26.1102,86,,0
2009,35,26.1102,86,1,0
2009,35,26.1102,86,2,0
2009,35,27.0501,,,0
2009,35,27.0501,,1,0
2009,35,27.0501,,2,0
2009,35,27.0501,66,,0
2009,35,27.0501,66,1,0
2009,35,27.0501,66,2,0
2009,35,27.0501,76,,0
2009,35,27.0501,76,1,0
2009,35,27.0501,76,2,0
2009,35,27.0501,86,,0
2009,35,27.0501,86,1,0
2009,35,27.0501,86,2,0
2009,35,27.0502,,,0
2009,35,27.0502,,1,0
2009,35,27.0502,,2,0
2009,35,27.0502,66,,0
2009,35,27.0502,66,1,0
2009,35,27.0502,66,2,0
2009,35,27.0502,76,,0
2009,35,27.0502,76,1,0
2009,35,27.0502,76,2,0
2009,35,27.0502,86,,0
2009,35,27.0502,86,1,0
2009,35,27.0502,86,2,0
2009,35,27.9999,,,0
2009,35,27.9999,,1,0
2009,35,27.9999,,2,0
2009,35,27.9999,66,,0
2009,35,27.9999,66,1,0
2009,35,27.9999,66,2,0
2009,35,27.9999,76,,0
2009,35,27.9999,76,1,0
2009,35,27.9999,76,2,0
2009,35,27.9999,86,,0
2009,35,27.9999,86,1,0
2009,35,27.9999,86,2,0
2009,46,,,,15
2009,46,,,1,10
2009,46,,,2,5
2009,46,,66,,5
2009,46,,66,1,5
2009,46,,66,2,0
2009,46,,76,,10
2009,46,,76,1,5
2009,46,,76,2,5
2009,46,,86,,0
2009,46,,86,1,0
2009,46,,86,2,0
2009,46,26.1102,,,0
2009,46,26.1102,,1,0
2009,46,26.1102,,2,0
2009,46,26.1102,66,,0
2009,46,26.1102,66,1,0
2009,46,26.1102,66,2,0
2009,46,26.1102,76,,0
2009,46,26.1102,76,1,0
2009,46,26.1102,76,2,0
2009,46,26.1102,86,,0
2009,46,26.1102,86,1,0
2009,46,26.1102,86,2,0
2009,46,27.0501,,,15
2009,46,27.0501,,1,10
2009,46,27.0501,,2,5
2009,46,27.0501,66,,5
2009,46,27.0501,66,1,5
2009,46,27.0501,66,2,0
2009,46,27.0501,76,,10
2009,46,27.0501,76,1,5
2009,46,27.0501,76,2,5
2009,46,27.0501,86,,0
2009,46,27.0501,86,1,0
2009,46,27.0501,86,2,0
2009,46,27.0502,,,0
2009,46,27.0502,,1,0
2009,46,27.0502,,2,0
2009,46,27.0502,66,,0
2009,46,27.0502,66,1,0
2009,46,27.0502,66,2,0
2009,46,27.0502,76,,0
2009,46,27.0502,76,1,0
2009,46,27.0502,76,2,0
2009,46,27.0502,86,,0
2009,46,27.0502,86,1,0
2009,46,27.0502,86,2,0
2009,46,27.9999,,,0
2009,46,27.9999,,1,0
2009,46,27.9999,,2,0
2009,46,27.9999,66,,0
2009,46,27.9999,66,1,0
2009,46,27.9999,66,2,0
2009,46,27.9999,76,,0
2009,46,27.9999,76,1,0
2009,46,27.9999,76,2,0
2009,46,27.9999,86,,0
2009,46,27.9999,86,1,0
2009,46,27.9999,86,2,0
2009,47,,,,5
2009,47,,,1,0
2009,47,,,2,5
2009,47,,66,,5
2009,47,,66,1,0
2009,47,,66,2,0
2009,47,,76,,0
2009,47,,76,1,0
2009,47,,76,2,0
2009,47,,86,,0
2009,47,,86,1,0
2009,47,,86,2,0
2009,47,26.1102,,,0
2009,47,26.1102,,1,0
2009,47,26.1102,,2,0
2009,47,26.1102,66,,0
2009,47,26.1102,66,1,0
2009,47,26.1102,66,2,0
2009,47,26.1102,76,,0
2009,47,26.1102,76,1,0
2009,47,26.1102,76,2,0
2009,47,26.1102,86,,0
2009,47,26.1102,86,1,0
2009,47,26.1102,86,2,0
2009,47,27.0501,,,5
2009,47,27.0501,,1,0
2009,47,27.0501,,2,5
2009,47,27.0501,66,,5
2009,47,27.0501,66,1,0
2009,47,27.0501,66,2,0
2009,47,27.0501,76,,0
2009,47,27.0501,76,1,0
2009,47,27.0501,76,2,0
2009,47,27.0501,86,,0
2009,47,27.0501,86,1,0
2009,47,27.0501,86,2,0
2009,47,27.0502,,,0
2009,47,27.0502,,1,0
2009,47,27.0502,,2,0
2009,47,27.0502,66,,0
2009,47,27.0502,66,1,0
2009,47,27.0502,66,2,0
2009,47,27.0502,76,,0
2009,47,27.0502,76,1,0
2009,47,27.0502,76,2,0
2009,47,27.0502,86,,0
2009,47,27.0502,86,1,0
2009,47,27.0502,86,2,0
2009,47,27.9999,,,0
2009,47,27.9999,,1,0
2009,47,27.9999,,2,0
2009,47,27.9999,66,,0
2009,47,27.9999,66,1,0
2009,47,27.9999,66,2,0
2009,47,27.9999,76,,0
2009,47,27.9999,76,1,0
2009,47,27.9999,76,2,0
2009,47,27.9999,86,,0
2009,47,27.9999,86,1,0
2009,47,27.9999,86,2,0
2009,48,,,,45
2009,48,,,1,25
2009,48,,,2,20
2009,48,,66,,15
2009,48,,66,1,5
2009,48,,66,2,10
2009,48,,76,,25
2009,48,,76,1,15
2009,48,,76,2,10
2009,48,,86,,5
2009,48,,86,1,5
2009,48,,86,2,0
2009,48,26.1102,,,0
2009,48,26.1102,,1,0
2009,48,26.1102,,2,0
2009,48,26.1102,66,,0
2009,48,26.1102,66,1,0
2009,48,26.1102,66,2,0
2009,48,26.1102,76,,0
2009,48,26.1102,76,1,0
2009,48,26.1102,76,2,0
2009,48,26.1102,86,,0
2009,48,26.1102,86,1,0
2009,48,26.1102,86,2,0
2009,48,27.0501,,,15
2009,48,27.0501,,1,5
2009,48,27.0501,,2,10
2009,48,27.0501,66,,15
2009,48,27.0501,66,1,5
2009,48,27.0501,66,2,10
2009,48,27.0501,76,,0
2009,48,27.0501,76,1,0
2009,48,27.0501,76,2,0
2009,48,27.0501,86,,0
2009,48,27.0501,86,1,0
2009,48,27.0501,86,2,0
2009,48,27.0502,,,30
2009,48,27.0502,,1,20
2009,48,27.0502,,2,10
2009,48,27.0502,66,,0
2009,48,27.0502,66,1,0
2009,48,27.0502,66,2,0
2009,48,27.0502,76,,25
2009,48,27.0502,76,1,15
2009,48,27.0502,76,2,10
2009,48,27.0502,86,,5
2009,48,27.0502,86,1,5
2009,48,27.0502,86,2,0
2009,48,27.9999,,,0
2009,48,27.9999,,1,0
2009,48,27.9999,,2,0
2009,48,27.9999,66,,0
2009,48,27.9999,66,1,0
2009,48,27.9999,66,2,0
2009,48,27.9999,76,,0
2009,48,27.9999,76,1,0
2009,48,27.9999,76,2,0
2009,48,27.9999,86,,0
2009,48,27.9999,86,1,0
2009,48,27.9999,86,2,0
2009,59,,,,70
2009,59,,,1,40
2009,59,,,2,30
2009,59,,66,,45
2009,59,,66,1,25
2009,59,,66,2,20
2009,59,,76,,15
2009,59,,76,1,5
2009,59,,76,2,10
2009,59,,86,,10
2009,59,,86,1,10
2009,59,,86,2,0
2009,59,26.1102,,,0
2009,59,26.1102,,1,0
2009,59,26.1102,,2,0
2009,59,26.1102,66,,0
2009,59,26.1102,66,1,0
2009,59,26.1102,66,2,0
2009,59,26.1102,76,,0
2009,59,26.1102,76,1,0
2009,59,26.1102,76,2,0
2009,59,26.1102,86,,0
2009,59,26.1102,86,1,0
2009,59,26.1102,86,2,0
2009,59,27.0501,,,70
2009,59,27.0501,,1,40
2009,59,27.0501,,2,30
2009,59,27.0501,66,,45
2009,59,27.0501,66,1,25
2009,59,27.0501,66,2,20
2009,59,27.0501,76,,15
2009,59,27.0501,76,1,5
2009,59,27.0501,76,2,10
2009,59,27.0501,86,,10
2009,59,27.0501,86,1,10
2009,59,27.0501,86,2,0
2009,59,27.0502,,,0
2009,59,27.0502,,1,0
2009,59,27.0502,,2,0
2009,59,27.0502,66,,0
2009,59,27.0502,66,1,0
2009,59,27.0502,66,2,0
2009,59,27.0502,76,,0
2009,59,27.0502,76,1,0
2009,59,27.0502,76,2,0
2009,59,27.0502,86,,0
2009,59,27.0502,86,1,0
2009,59,27.0502,86,2,0
2009,59,27.9999,,,0
2009,59,27.9999,,1,0
2009,59,27.9999,,2,0
2009,59,27.9999,66,,0
2009,59,27.9999,66,1,0
2009,59,27.9999,66,2,0
2009,59,27.9999,76,,0
2009,59,27.9999,76,1,0
2009,59,27.9999,76,2,0
2009,59,27.9999,86,,0
2009,59,27.9999,86,1,0
2009,59,27.9999,86,2,0
2010,,,,,515
2010,,,,1,255
2010,,,,2,260
2010,,,66,,260
2010,,,66,1,125
2010,,,66,2,135
2010,,,76,,215
2010,,,76,1,100
2010,,,76,2,115
2010,,,86,,40
2010,,,86,1,30
2010,,,86,2,10
2010,,26.1102,,,10
2010,,26.1102,,1,0
2010,,26.1102,,2,10
2010,,26.1102,66,,0
2010,,26.1102,66,1,0
2010,,26.1102,66,2,0
2010,,26.1102,76,,10
2010,,26.1102,76,1,0
2010,,26.1102,76,2,10
2010,,26.1102,86,,0
2010,,26.1102,86,1,0
2010,,26.1102,86,2,0
2010,,27.0501,,,390
2010,,27.0501,,1,195
2010,,27.0501,,2,195
2010,,27.0501,66,,230
2010,,27.0501,66,1,115
2010,,27.0501,66,2,115
2010,,27.0501,76,,140
2010,,27.0501,76,1,65
2010,,27.0501,76,2,75
2010,,27.0501,86,,20
2010,,27.0501,86,1,15
2010,,27.0501,86,2,5
2010,,27.0502,,,115
2010,,27.0502,,1,60
2010,,27.0502,,2,55
2010,,27.0502,66,,30
2010,,27.0502,66,1,10
2010,,27.0502,66,2,20
2010,,27.0502,76,,65
2010,,27.0502,76,1,35
2010,,27.0502,76,2,30
2010,,27.0502,86,,20
2010,,27.0502,86,1,15
2010,,27.0502,86,2,5
2010,,27.9999,,,0
2010,,27.9999,,1,0
2010,,27.9999,,2,0
2010,,27.9999,66,,0
2010,,27.9999,66,1,0
2010,,27.9999,66,2,0
2010,,27.9999,76,,0
2010,,27.9999,76,1,0
2010,,27.9999,76,2,0
2010,,27.9999,86,,0
2010,,27.9999,86,1,0
2010,,27.9999,86,2,0
2010,10,,,,5
2010,10,,,1,5
2010,10,,,2,0
2010,10,,66,,0
2010,10,,66,1,0
2010,10,,66,2,0
2010,10,,76,,5
2010,10,,76,1,5
2010,10,,76,2,0
2010,10,,86,,0
2010,10,,86,1,0
2010,10,,86,2,0
2010,10,26.1102,,,0
2010,10,26.1102,,1,0
2010,10,26.1102,,2,0
2010,10,26.1102,66,,0
2010,10,26.1102,66,1,0
2010,10,26.1102,66,2,0
2010,10,26.1102,76,,0
2010,10,26.1102,76,1,0
2010,10,26.1102,76,2,0
2010,10,26.1102,86,,0
2010,10,26.1102,86,1,0
2010,10,26.1102,86,2,0
2010,10,27.0501,,,5
2010,10,27.0501,,1,5
2010,10,27.0501,,2,0
2010,10,27.0501,66,,0
2010,10,27.0501,66,1,0
2010,10,27.0501,66,2,0
2010,10,27.0501,76,,5
2010,10,27.0501,76,1,5
2010,10,27.0501,76,2,0
2010,10,27.0501,86,,0
2010,10,27.0501,86,1,0
2010,10,27.0501,86,2,0
2010,10,27.0502,,,0
2010,10,27.0502,,1,0
2010,10,27.0502,,2,0
2010,10,27.0502,66,,0
2010,10,27.0502,66,1,0
2010,10,27.0502,66,2,0
2010,10,27.0502,76,,0
2010,10,27.0502,76,1,0
2010,10,27.0502,76,2,0
2010,10,27.0502,86,,0
2010,10,27.0502,86,1,0
2010,10,27.0502,86,2,0
2010,10,27.9999,,,0
2010,10,27.9999,,1,0
2010,10,27.9999,,2,0
2010,10,27.9999,66,,0
2010,10,27.9999,66,1,0
2010,10,27.9999,66,2,0
2010,10,27.9999,76,,0
2010,10,27.9999,76,1,0
2010,10,27.9999,76,2,0
2010,10,27.9999,86,,0
2010,10,27.9999,86,1,0
2010,10,27.9999,86,2,0
2010,12,,,,15
2010,12,,,1,10
2010,12,,,2,5
2010,12,,66,,10
2010,12,,66,1,10
2010,12,,66,2,0
2010,12,,76,,5
2010,12,,76,1,0
2010,12,,76,2,5
2010,12,,86,,0
2010,12,,86,1,0
2010,12,,86,2,0
2010,12,26.1102,,,0
2010,12,26.1102,,1,0
2010,12,26.1102,,2,0
2010,12,26.1102,66,,0
2010,12,26.1102,66,1,0
2010,12,26.1102,66,2,0
2010,12,26.1102,76,,0
2010,12,26.1102,76,1,0
2010,12,26.1102,76,2,0
2010,12,26.1102,86,,0
2010,12,26.1102,86,1,0
2010,12,26.1102,86,2,0
2010,12,27.0501,,,15
2010,12,27.0501,,1,10
2010,12,27.0501,,2,5
2010,12,27.0501,66,,10
2010,12,27.0501,66,1,10
2010,12,27.0501,66,2,0
2010,12,27.0501,76,,5
2010,12,27.0501,76,1,0
2010,12,27.0501,76,2,5
2010,12,27.0501,86,,0
2010,12,27.0501,86,1,0
2010,12,27.0501,86,2,0
2010,12,27.0502,,,0
2010,12,27.0502,,1,0
2010,12,27.0502,,2,0
2010,12,27.0502,66,,0
2010,12,27.0502,66,1,0
2010,12,27.0502,66,2,0
2010,12,27.0502,76,,0
2010,12,27.0502,76,1,0
2010,12,27.0502,76,2,0
2010,12,27.0502,86,,0
2010,12,27.0502,86,1,0
2010,12,27.0502,86,2,0
2010,12,27.9999,,,0
2010,12,27.9999,,1,0
2010,12,27.9999,,2,0
2010,12,27.9999,66,,0
2010,12,27.9999,66,1,0
2010,12,27.9999,66,2,0
2010,12,27.9999,76,,0
2010,12,27.9999,76,1,0
2010,12,27.9999,76,2,0
2010,12,27.9999,86,,0
2010,12,27.9999,86,1,0
2010,12,27.9999,86,2,0
2010,13,,,,0
2010,13,,,1,0
2010,13,,,2,0
2010,13,,66,,0
2010,13,,66,1,0
2010,13,,66,2,0
2010,13,,76,,0
2010,13,,76,1,0
2010,13,,76,2,0
2010,13,,86,,0
2010,13,,86,1,0
2010,13,,86,2,0
2010,13,26.1102,,,0
2010,13,26.1102,,1,0
2010,13,26.1102,,2,0
2010,13,26.1102,66,,0
2010,13,26.1102,66,1,0
2010,13,26.1102,66,2,0
2010,13,26.1102,76,,0
2010,13,26.1102,76,1,0
2010,13,26.1102,76,2,0
2010,13,26.1102,86,,0
2010,13,26.1102,86,1,0
2010,13,26.1102,86,2,0
2010,13,27.0501,,,0
2010,13,27.0501,,1,0
2010,13,27.0501,,2,0
2010,13,27.0501,66,,0
2010,13,27.0501,66,1,0
2010,13,27.0501,66,2,0
2010,13,27.0501,76,,0
2010,13,27.0501,76,1,0
2010,13,27.0501,76,2,0
2010,13,27.0501,86,,0
2010,13,27.0501,86,1,0
2010,13,27.0501,86,2,0
2010,13,27.0502,,,0
2010,13,27.0502,,1,0
2010,13,27.0502,,2,0
2010,13,27.0502,66,,0
2010,13,27.0502,66,1,0
2010,13,27.0502,66,2,0
2010,13,27.0502,76,,0
2010,13,27.0502,76,1,0
2010,13,27.0502,76,2,0
2010,13,27.0502,86,,0
2010,13,27.0502,86,1,0
2010,13,27.0502,86,2,0
2010,13,27.9999,,,0
2010,13,27.9999,,1,0
2010,13,27.9999,,2,0
2010,13,27.9999,66,,0
2010,13,27.9999,66,1,0
2010,13,27.9999,66,2,0
2010,13,27.9999,76,,0
2010,13,27.9999,76,1,0
2010,13,27.9999,76,2,0
2010,13,27.9999,86,,0
2010,13,27.9999,86,1,0
2010,13,27.9999,86,2,0
2010,24,,,,45
2010,24,,,1,15
2010,24,,,2,30
2010,24,,66,,20
2010,24,,66,1,5
2010,24,,66,2,15
2010,24,,76,,20
2010,24,,76,1,5
2010,24,,76,2,15
2010,24,,86,,5
2010,24,,86,1,5
2010,24,,86,2,0
2010,24,26.1102,,,5
2010,24,26.1102,,1,0
2010,24,26.1102,,2,5
2010,24,26.1102,66,,0
2010,24,26.1102,66,1,0
2010,24,26.1102,66,2,0
2010,24,26.1102,76,,5
2010,24,26.1102,76,1,0
2010,24,26.1102,76,2,5
2010,24,26.1102,86,,0
2010,24,26.1102,86,1,0
2010,24,26.1102,86,2,0
2010,24,27.0501,,,35
2010,24,27.0501,,1,15
2010,24,27.0501,,2,20
2010,24,27.0501,66,,15
2010,24,27.0501,66,1,5
2010,24,27.0501,66,2,10
2010,24,27.0501,76,,15
2010,24,27.0501,76,1,5
2010,24,27.0501,76,2,10
2010,24,27.0501,86,,5
2010,24,27.0501,86,1,5
2010,24,27.0501,86,2,0
2010,24,27.0502,,,5
2010,24,27.0502,,1,0
2010,24,27.0502,,2,5
2010,24,27.0502,66,,5
2010,24,27.0502,66,1,0
2010,24,27.0502,66,2,5
2010,24,27.0502,76,,0
2010,24,27.0502,76,1,0
2010,24,27.0502,76,2,0
2010,24,27.0502,86,,0
2010,24,27.0502,86,1,0
2010,24,27.0502,86,2,0
2010,24,27.9999,,,0
2010,24,27.9999,,1,0
2010,24,27.9999,,2,0
2010,24,27.9999,66,,0
2010,24,27.9999,66,1,0
2010,24,27.9999,66,2,0
2010,24,27.9999,76,,0
2010,24,27.9999,76,1,0
2010,24,27.9999,76,2,0
2010,24,27.9999,86,,0
2010,24,27.9999,86,1,0
2010,24,27.9999,86,2,0
2010,35,,,,310
2010,35,,,1,155
2010,35,,,2,155
2010,35,,66,,165
2010,35,,66,1,80
2010,35,,66,2,85
2010,35,,76,,125
2010,35,,76,1,60
2010,35,,76,2,65
2010,35,,86,,20
2010,35,,86,1,15
2010,35,,86,2,5
2010,35,26.1102,,,5
2010,35,26.1102,,1,0
2010,35,26.1102,,2,5
2010,35,26.1102,66,,0
2010,35,26.1102,66,1,0
2010,35,26.1102,66,2,0
2010,35,26.1102,76,,5
2010,35,26.1102,76,1,0
2010,35,26.1102,76,2,5
2010,35,26.1102,86,,0
2010,35,26.1102,86,1,0
2010,35,26.1102,86,2,0
2010,35,27.0501,,,235
2010,35,27.0501,,1,120
2010,35,27.0501,,2,115
2010,35,27.0501,66,,140
2010,35,27.0501,66,1,70
2010,35,27.0501,66,2,70
2010,35,27.0501,76,,80
2010,35,27.0501,76,1,40
2010,35,27.0501,76,2,40
2010,35,27.0501,86,,15
2010,35,27.0501,86,1,10
2010,35,27.0501,86,2,5
2010,35,27.0502,,,70
2010,35,27.0502,,1,35
2010,35,27.0502,,2,35
2010,35,27.0502,66,,25
2010,35,27.0502,66,1,10
2010,35,27.0502,66,2,15
2010,35,27.0502,76,,40
2010,35,27.0502,76,1,20
2010,35,27.0502,76,2,20
2010,35,27.0502,86,,5
2010,35,27.0502,86,1,5
2010,35,27.0502,86,2,0
2010,35,27.9999,,,0
2010,35,27.9999,,1,0
2010,35,27.9999,,2,0
2010,35,27.9999,66,,0
2010,35,27.9999,66,1,0
2010,35,27.9999,66,2,0
2010,35,27.9999,76,,0
2010,35,27.9999,76,1,0
